"year","period","periodName","value","seriesID"
"2013","M12","December","11.6","LAUCN060430000000003"
"2013","M11","November","10.9","LAUCN060430000000003"
"2013","M10","October","11.1","LAUCN060430000000003"
"2013","M09","September","8.0","LAUCN060430000000003"
"2013","M08","August","8.1","LAUCN060430000000003"
"2013","M07","July","8.5","LAUCN060430000000003"
"2013","M06","June","8.8","LAUCN060430000000003"
"2013","M05","May","9.0","LAUCN060430000000003"
"2013","M04","April","11.0","LAUCN060430000000003"
"2013","M03","March","12.9","LAUCN060430000000003"
"2013","M02","February","13.5","LAUCN060430000000003"
"2013","M01","January","14.3","LAUCN060430000000003"
"2012","M12","December","13.0","LAUCN060430000000003"
"2012","M11","November","11.6","LAUCN060430000000003"
"2012","M10","October","10.2","LAUCN060430000000003"
"2012","M09","September","9.4","LAUCN060430000000003"
"2012","M08","August","10.0","LAUCN060430000000003"
"2012","M07","July","10.5","LAUCN060430000000003"
"2012","M06","June","10.6","LAUCN060430000000003"
"2012","M05","May","11.4","LAUCN060430000000003"
"2012","M04","April","13.1","LAUCN060430000000003"
"2012","M03","March","15.6","LAUCN060430000000003"
"2012","M02","February","16.1","LAUCN060430000000003"
"2012","M01","January","16.7","LAUCN060430000000003"
"2011","M12","December","14.6","LAUCN060430000000003"
"2011","M11","November","13.5","LAUCN060430000000003"
"2011","M10","October","11.8","LAUCN060430000000003"
"2011","M09","September","10.8","LAUCN060430000000003"
"2011","M08","August","10.8","LAUCN060430000000003"
"2011","M07","July","11.3","LAUCN060430000000003"
"2011","M06","June","12.0","LAUCN060430000000003"
"2011","M05","May","12.4","LAUCN060430000000003"
"2011","M04","April","13.5","LAUCN060430000000003"
"2011","M03","March","15.8","LAUCN060430000000003"
"2011","M02","February","16.2","LAUCN060430000000003"
"2011","M01","January","16.3","LAUCN060430000000003"
"2010","M12","December","14.8","LAUCN060430000000003"
"2010","M11","November","14.4","LAUCN060430000000003"
"2010","M10","October","11.7","LAUCN060430000000003"
"2010","M09","September","11.0","LAUCN060430000000003"
"2010","M08","August","10.8","LAUCN060430000000003"
"2010","M07","July","10.9","LAUCN060430000000003"
"2010","M06","June","10.8","LAUCN060430000000003"
"2010","M05","May","11.8","LAUCN060430000000003"
"2010","M04","April","13.0","LAUCN060430000000003"
"2010","M03","March","15.6","LAUCN060430000000003"
"2010","M02","February","15.8","LAUCN060430000000003"
"2010","M01","January","15.8","LAUCN060430000000003"
"2016","M12","December","3.5","LAUCN060590000000003"
"2016","M11","November","3.7","LAUCN060590000000003"
"2016","M10","October","4.0","LAUCN060590000000003"
"2016","M09","September","4.0","LAUCN060590000000003"
"2016","M08","August","4.3","LAUCN060590000000003"
"2016","M07","July","4.4","LAUCN060590000000003"
"2016","M06","June","4.3","LAUCN060590000000003"
"2016","M05","May","3.7","LAUCN060590000000003"
"2016","M04","April","4.0","LAUCN060590000000003"
"2016","M03","March","4.2","LAUCN060590000000003"
"2016","M02","February","4.1","LAUCN060590000000003"
"2016","M01","January","4.1","LAUCN060590000000003"
"2015","M12","December","4.0","LAUCN060590000000003"
"2015","M11","November","4.2","LAUCN060590000000003"
"2015","M10","October","4.3","LAUCN060590000000003"
"2015","M09","September","4.1","LAUCN060590000000003"
"2015","M08","August","4.5","LAUCN060590000000003"
"2015","M07","July","4.8","LAUCN060590000000003"
"2015","M06","June","4.5","LAUCN060590000000003"
"2015","M05","May","4.3","LAUCN060590000000003"
"2015","M04","April","4.3","LAUCN060590000000003"
"2015","M03","March","4.6","LAUCN060590000000003"
"2015","M02","February","4.7","LAUCN060590000000003"
"2015","M01","January","5.0","LAUCN060590000000003"
"2014","M12","December","4.6","LAUCN060590000000003"
"2014","M11","November","5.1","LAUCN060590000000003"
"2014","M10","October","5.2","LAUCN060590000000003"
"2014","M09","September","5.3","LAUCN060590000000003"
"2014","M08","August","5.8","LAUCN060590000000003"
"2014","M07","July","6.0","LAUCN060590000000003"
"2014","M06","June","5.5","LAUCN060590000000003"
"2014","M05","May","5.2","LAUCN060590000000003"
"2014","M04","April","5.2","LAUCN060590000000003"
"2014","M03","March","6.0","LAUCN060590000000003"
"2014","M02","February","6.0","LAUCN060590000000003"
"2014","M01","January","6.0","LAUCN060590000000003"
"2013","M12","December","5.7","LAUCN060590000000003"
"2013","M11","November","6.2","LAUCN060590000000003"
"2013","M10","October","6.5","LAUCN060590000000003"
"2013","M09","September","6.4","LAUCN060590000000003"
"2013","M08","August","6.7","LAUCN060590000000003"
"2013","M07","July","7.0","LAUCN060590000000003"
"2013","M06","June","6.9","LAUCN060590000000003"
"2013","M05","May","6.2","LAUCN060590000000003"
"2013","M04","April","6.2","LAUCN060590000000003"
"2013","M03","March","6.7","LAUCN060590000000003"
"2013","M02","February","7.0","LAUCN060590000000003"
"2013","M01","January","7.4","LAUCN060590000000003"
"2012","M12","December","7.0","LAUCN060590000000003"
"2012","M11","November","7.2","LAUCN060590000000003"
"2012","M10","October","7.5","LAUCN060590000000003"
"2012","M09","September","7.4","LAUCN060590000000003"
"2012","M08","August","8.1","LAUCN060590000000003"
"2012","M07","July","8.5","LAUCN060590000000003"
"2012","M06","June","8.3","LAUCN060590000000003"
"2012","M05","May","7.8","LAUCN060590000000003"
"2012","M04","April","7.7","LAUCN060590000000003"
"2012","M03","March","8.3","LAUCN060590000000003"
"2012","M02","February","8.4","LAUCN060590000000003"
"2012","M01","January","8.4","LAUCN060590000000003"
"2011","M12","December","8.2","LAUCN060590000000003"
"2011","M11","November","8.6","LAUCN060590000000003"
"2011","M10","October","8.9","LAUCN060590000000003"
"2011","M09","September","9.0","LAUCN060590000000003"
"2011","M08","August","9.3","LAUCN060590000000003"
"2011","M07","July","9.6","LAUCN060590000000003"
"2011","M06","June","9.4","LAUCN060590000000003"
"2011","M05","May","8.8","LAUCN060590000000003"
"2011","M04","April","8.8","LAUCN060590000000003"
"2011","M03","March","9.2","LAUCN060590000000003"
"2011","M02","February","9.2","LAUCN060590000000003"
"2011","M01","January","9.5","LAUCN060590000000003"
"2010","M12","December","9.1","LAUCN060590000000003"
"2010","M11","November","9.7","LAUCN060590000000003"
"2010","M10","October","9.6","LAUCN060590000000003"
"2010","M09","September","9.7","LAUCN060590000000003"
"2010","M08","August","9.9","LAUCN060590000000003"
"2010","M07","July","10.1","LAUCN060590000000003"
"2010","M06","June","9.8","LAUCN060590000000003"
"2010","M05","May","9.3","LAUCN060590000000003"
"2010","M04","April","9.6","LAUCN060590000000003"
"2010","M03","March","10.1","LAUCN060590000000003"
"2010","M02","February","9.9","LAUCN060590000000003"
"2010","M01","January","10.1","LAUCN060590000000003"
"2016","M12","December","5.0","LAUCN060710000000003"
"2016","M11","November","5.2","LAUCN060710000000003"
"2016","M10","October","5.7","LAUCN060710000000003"
"2016","M09","September","5.7","LAUCN060710000000003"
"2016","M08","August","6.1","LAUCN060710000000003"
"2016","M07","July","6.4","LAUCN060710000000003"
"2016","M06","June","6.2","LAUCN060710000000003"
"2016","M05","May","5.3","LAUCN060710000000003"
"2016","M04","April","5.6","LAUCN060710000000003"
"2016","M03","March","5.8","LAUCN060710000000003"
"2016","M02","February","5.8","LAUCN060710000000003"
"2016","M01","January","5.8","LAUCN060710000000003"
"2015","M12","December","5.5","LAUCN060710000000003"
"2015","M11","November","5.8","LAUCN060710000000003"
"2015","M10","October","6.1","LAUCN060710000000003"
"2015","M09","September","6.0","LAUCN060710000000003"
"2015","M08","August","6.5","LAUCN060710000000003"
"2015","M07","July","7.0","LAUCN060710000000003"
"2015","M06","June","6.7","LAUCN060710000000003"
"2015","M05","May","6.3","LAUCN060710000000003"
"2015","M04","April","6.3","LAUCN060710000000003"
"2015","M03","March","6.7","LAUCN060710000000003"
"2015","M02","February","6.9","LAUCN060710000000003"
"2015","M01","January","7.2","LAUCN060710000000003"
"2014","M12","December","6.7","LAUCN060710000000003"
"2014","M11","November","7.2","LAUCN060710000000003"
"2014","M10","October","7.4","LAUCN060710000000003"
"2014","M09","September","7.5","LAUCN060710000000003"
"2014","M08","August","8.3","LAUCN060710000000003"
"2014","M07","July","8.7","LAUCN060710000000003"
"2014","M06","June","8.2","LAUCN060710000000003"
"2014","M05","May","7.7","LAUCN060710000000003"
"2014","M04","April","7.8","LAUCN060710000000003"
"2014","M03","March","8.8","LAUCN060710000000003"
"2014","M02","February","8.9","LAUCN060710000000003"
"2014","M01","January","8.9","LAUCN060710000000003"
"2013","M12","December","8.5","LAUCN060710000000003"
"2013","M11","November","8.9","LAUCN060710000000003"
"2013","M10","October","9.5","LAUCN060710000000003"
"2013","M09","September","9.4","LAUCN060710000000003"
"2013","M08","August","10.0","LAUCN060710000000003"
"2013","M07","July","10.5","LAUCN060710000000003"
"2013","M06","June","10.3","LAUCN060710000000003"
"2013","M05","May","9.4","LAUCN060710000000003"
"2013","M04","April","9.4","LAUCN060710000000003"
"2013","M03","March","10.0","LAUCN060710000000003"
"2013","M02","February","10.3","LAUCN060710000000003"
"2013","M01","January","10.9","LAUCN060710000000003"
"2012","M12","December","10.3","LAUCN060710000000003"
"2012","M11","November","10.4","LAUCN060710000000003"
"2012","M10","October","10.9","LAUCN060710000000003"
"2012","M09","September","10.8","LAUCN060710000000003"
"2012","M08","August","11.7","LAUCN060710000000003"
"2012","M07","July","12.3","LAUCN060710000000003"
"2012","M06","June","12.1","LAUCN060710000000003"
"2012","M05","May","11.2","LAUCN060710000000003"
"2012","M04","April","11.1","LAUCN060710000000003"
"2012","M03","March","11.8","LAUCN060710000000003"
"2012","M02","February","12.0","LAUCN060710000000003"
"2012","M01","January","12.1","LAUCN060710000000003"
"2011","M12","December","11.8","LAUCN060710000000003"
"2011","M11","November","12.1","LAUCN060710000000003"
"2011","M10","October","12.6","LAUCN060710000000003"
"2011","M09","September","12.8","LAUCN060710000000003"
"2011","M08","August","13.2","LAUCN060710000000003"
"2011","M07","July","13.7","LAUCN060710000000003"
"2011","M06","June","13.4","LAUCN060710000000003"
"2011","M05","May","12.5","LAUCN060710000000003"
"2011","M04","April","12.5","LAUCN060710000000003"
"2011","M03","March","13.0","LAUCN060710000000003"
"2011","M02","February","13.2","LAUCN060710000000003"
"2011","M01","January","13.6","LAUCN060710000000003"
"2010","M12","December","13.0","LAUCN060710000000003"
"2010","M11","November","13.6","LAUCN060710000000003"
"2010","M10","October","13.5","LAUCN060710000000003"
"2010","M09","September","13.5","LAUCN060710000000003"
"2010","M08","August","13.8","LAUCN060710000000003"
"2010","M07","July","14.2","LAUCN060710000000003"
"2010","M06","June","13.6","LAUCN060710000000003"
"2010","M05","May","13.0","LAUCN060710000000003"
"2010","M04","April","13.1","LAUCN060710000000003"
"2010","M03","March","13.7","LAUCN060710000000003"
"2010","M02","February","13.6","LAUCN060710000000003"
"2010","M01","January","13.7","LAUCN060710000000003"
"2016","M12","December","11.4","LAUCN061070000000003"
"2016","M11","November","10.7","LAUCN061070000000003"
"2016","M10","October","10.5","LAUCN061070000000003"
"2016","M09","September","9.9","LAUCN061070000000003"
"2016","M08","August","10.4","LAUCN061070000000003"
"2016","M07","July","10.8","LAUCN061070000000003"
"2016","M06","June","10.3","LAUCN061070000000003"
"2016","M05","May","9.6","LAUCN061070000000003"
"2016","M04","April","10.8","LAUCN061070000000003"
"2016","M03","March","12.7","LAUCN061070000000003"
"2016","M02","February","12.3","LAUCN061070000000003"
"2016","M01","January","12.5","LAUCN061070000000003"
"2015","M12","December","11.7","LAUCN061070000000003"
"2015","M11","November","10.8","LAUCN061070000000003"
"2015","M10","October","10.6","LAUCN061070000000003"
"2015","M09","September","9.8","LAUCN061070000000003"
"2015","M08","August","10.6","LAUCN061070000000003"
"2015","M07","July","11.3","LAUCN061070000000003"
"2015","M06","June","11.0","LAUCN061070000000003"
"2015","M05","May","10.6","LAUCN061070000000003"
"2015","M04","April","11.3","LAUCN061070000000003"
"2015","M03","March","13.4","LAUCN061070000000003"
"2015","M02","February","13.3","LAUCN061070000000003"
"2015","M01","January","13.6","LAUCN061070000000003"
"2014","M12","December","12.7","LAUCN061070000000003"
"2014","M11","November","12.2","LAUCN061070000000003"
"2014","M10","October","11.9","LAUCN061070000000003"
"2014","M09","September","11.2","LAUCN061070000000003"
"2014","M08","August","12.3","LAUCN061070000000003"
"2014","M07","July","12.9","LAUCN061070000000003"
"2014","M06","June","12.3","LAUCN061070000000003"
"2014","M05","May","12.1","LAUCN061070000000003"
"2014","M04","April","13.3","LAUCN061070000000003"
"2014","M03","March","15.7","LAUCN061070000000003"
"2014","M02","February","15.5","LAUCN061070000000003"
"2014","M01","January","15.4","LAUCN061070000000003"
"2013","M12","December","14.2","LAUCN061070000000003"
"2013","M11","November","13.6","LAUCN061070000000003"
"2013","M10","October","13.6","LAUCN061070000000003"
"2013","M09","September","13.0","LAUCN061070000000003"
"2013","M08","August","13.5","LAUCN061070000000003"
"2013","M07","July","14.2","LAUCN061070000000003"
"2013","M06","June","13.8","LAUCN061070000000003"
"2013","M05","May","13.1","LAUCN061070000000003"
"2013","M04","April","14.1","LAUCN061070000000003"
"2013","M03","March","16.1","LAUCN061070000000003"
"2013","M02","February","16.1","LAUCN061070000000003"
"2013","M01","January","16.9","LAUCN061070000000003"
"2012","M12","December","16.1","LAUCN061070000000003"
"2012","M11","November","14.9","LAUCN061070000000003"
"2012","M10","October","14.9","LAUCN061070000000003"
"2012","M09","September","14.3","LAUCN061070000000003"
"2012","M08","August","15.5","LAUCN061070000000003"
"2012","M07","July","16.3","LAUCN061070000000003"
"2012","M06","June","15.7","LAUCN061070000000003"
"2012","M05","May","15.0","LAUCN061070000000003"
"2012","M04","April","16.7","LAUCN061070000000003"
"2012","M03","March","18.1","LAUCN061070000000003"
"2012","M02","February","18.1","LAUCN061070000000003"
"2012","M01","January","18.1","LAUCN061070000000003"
"2011","M12","December","17.6","LAUCN061070000000003"
"2011","M11","November","16.1","LAUCN061070000000003"
"2011","M10","October","16.1","LAUCN061070000000003"
"2011","M09","September","15.7","LAUCN061070000000003"
"2011","M08","August","16.4","LAUCN061070000000003"
"2011","M07","July","17.1","LAUCN061070000000003"
"2011","M06","June","16.2","LAUCN061070000000003"
"2011","M05","May","15.6","LAUCN061070000000003"
"2011","M04","April","17.1","LAUCN061070000000003"
"2011","M03","March","19.2","LAUCN061070000000003"
"2011","M02","February","19.0","LAUCN061070000000003"
"2011","M01","January","19.1","LAUCN061070000000003"
"2010","M12","December","18.3","LAUCN061070000000003"
"2010","M11","November","17.1","LAUCN061070000000003"
"2010","M10","October","16.3","LAUCN061070000000003"
"2010","M09","September","15.8","LAUCN061070000000003"
"2010","M08","August","16.1","LAUCN061070000000003"
"2010","M07","July","17.3","LAUCN061070000000003"
"2010","M06","June","15.9","LAUCN061070000000003"
"2010","M05","May","15.6","LAUCN061070000000003"
"2010","M04","April","17.0","LAUCN061070000000003"
"2010","M03","March","19.5","LAUCN061070000000003"
"2010","M02","February","19.1","LAUCN061070000000003"
"2010","M01","January","18.5","LAUCN061070000000003"
"2016","M12","December","4.1","LAUCN120010000000003"
"2016","M11","November","4.2","LAUCN120010000000003"
"2016","M10","October","4.3","LAUCN120010000000003"
"2016","M09","September","4.4","LAUCN120010000000003"
"2016","M08","August","4.5","LAUCN120010000000003"
"2016","M07","July","4.6","LAUCN120010000000003"
"2016","M06","June","4.8","LAUCN120010000000003"
"2016","M05","May","4.0","LAUCN120010000000003"
"2016","M04","April","3.9","LAUCN120010000000003"
"2016","M03","March","4.0","LAUCN120010000000003"
"2016","M02","February","4.0","LAUCN120010000000003"
"2016","M01","January","4.4","LAUCN120010000000003"
"2015","M12","December","4.1","LAUCN120010000000003"
"2015","M11","November","4.3","LAUCN120010000000003"
"2015","M10","October","4.2","LAUCN120010000000003"
"2015","M09","September","4.4","LAUCN120010000000003"
"2015","M08","August","4.7","LAUCN120010000000003"
"2015","M07","July","4.9","LAUCN120010000000003"
"2015","M06","June","5.0","LAUCN120010000000003"
"2015","M05","May","4.7","LAUCN120010000000003"
"2015","M04","April","4.3","LAUCN120010000000003"
"2015","M03","March","4.5","LAUCN120010000000003"
"2015","M02","February","4.6","LAUCN120010000000003"
"2015","M01","January","5.1","LAUCN120010000000003"
"2014","M12","December","4.6","LAUCN120010000000003"
"2014","M11","November","4.9","LAUCN120010000000003"
"2014","M10","October","4.9","LAUCN120010000000003"
"2014","M09","September","5.1","LAUCN120010000000003"
"2014","M08","August","5.6","LAUCN120010000000003"
"2014","M07","July","5.8","LAUCN120010000000003"
"2014","M06","June","5.6","LAUCN120010000000003"
"2014","M05","May","5.1","LAUCN120010000000003"
"2014","M04","April","4.7","LAUCN120010000000003"
"2014","M03","March","5.3","LAUCN120010000000003"
"2014","M02","February","5.3","LAUCN120010000000003"
"2014","M01","January","5.5","LAUCN120010000000003"
"2013","M12","December","5.2","LAUCN120010000000003"
"2013","M11","November","5.3","LAUCN120010000000003"
"2013","M10","October","5.3","LAUCN120010000000003"
"2013","M09","September","5.6","LAUCN120010000000003"
"2013","M08","August","5.8","LAUCN120010000000003"
"2013","M07","July","6.3","LAUCN120010000000003"
"2013","M06","June","6.4","LAUCN120010000000003"
"2013","M05","May","5.6","LAUCN120010000000003"
"2013","M04","April","5.2","LAUCN120010000000003"
"2013","M03","March","5.5","LAUCN120010000000003"
"2013","M02","February","5.9","LAUCN120010000000003"
"2013","M01","January","6.5","LAUCN120010000000003"
"2012","M12","December","6.2","LAUCN120010000000003"
"2012","M11","November","6.1","LAUCN120010000000003"
"2012","M10","October","6.1","LAUCN120010000000003"
"2012","M09","September","6.5","LAUCN120010000000003"
"2012","M08","August","6.9","LAUCN120010000000003"
"2012","M07","July","7.5","LAUCN120010000000003"
"2012","M06","June","7.3","LAUCN120010000000003"
"2012","M05","May","6.7","LAUCN120010000000003"
"2012","M04","April","6.2","LAUCN120010000000003"
"2012","M03","March","6.5","LAUCN120010000000003"
"2012","M02","February","6.8","LAUCN120010000000003"
"2012","M01","January","7.0","LAUCN120010000000003"
"2011","M12","December","7.1","LAUCN120010000000003"
"2011","M11","November","7.2","LAUCN120010000000003"
"2011","M10","October","7.1","LAUCN120010000000003"
"2011","M09","September","7.6","LAUCN120010000000003"
"2011","M08","August","8.1","LAUCN120010000000003"
"2011","M07","July","8.6","LAUCN120010000000003"
"2011","M06","June","8.2","LAUCN120010000000003"
"2011","M05","May","7.4","LAUCN120010000000003"
"2011","M04","April","6.8","LAUCN120010000000003"
"2011","M03","March","7.3","LAUCN120010000000003"
"2011","M02","February","7.6","LAUCN120010000000003"
"2011","M01","January","8.0","LAUCN120010000000003"
"2010","M12","December","8.1","LAUCN120010000000003"
"2010","M11","November","8.3","LAUCN120010000000003"
"2010","M10","October","7.7","LAUCN120010000000003"
"2010","M09","September","7.9","LAUCN120010000000003"
"2010","M08","August","8.5","LAUCN120010000000003"
"2010","M07","July","8.8","LAUCN120010000000003"
"2010","M06","June","8.2","LAUCN120010000000003"
"2010","M05","May","7.2","LAUCN120010000000003"
"2010","M04","April","7.3","LAUCN120010000000003"
"2010","M03","March","7.9","LAUCN120010000000003"
"2010","M02","February","8.2","LAUCN120010000000003"
"2010","M01","January","8.3","LAUCN120010000000003"
"2016","M12","December","5.2","LAUCN120050000000003"
"2016","M11","November","4.9","LAUCN120050000000003"
"2016","M10","October","4.8","LAUCN120050000000003"
"2016","M09","September","4.9","LAUCN120050000000003"
"2016","M08","August","4.8","LAUCN120050000000003"
"2016","M07","July","4.8","LAUCN120050000000003"
"2016","M06","June","4.8","LAUCN120050000000003"
"2016","M05","May","4.5","LAUCN120050000000003"
"2016","M04","April","4.6","LAUCN120050000000003"
"2016","M03","March","4.7","LAUCN120050000000003"
"2016","M02","February","5.1","LAUCN120050000000003"
"2016","M01","January","5.6","LAUCN120050000000003"
"2015","M12","December","5.2","LAUCN120050000000003"
"2015","M11","November","5.3","LAUCN120050000000003"
"2015","M10","October","5.0","LAUCN120050000000003"
"2015","M09","September","5.0","LAUCN120050000000003"
"2015","M08","August","5.1","LAUCN120050000000003"
"2015","M07","July","5.4","LAUCN120050000000003"
"2015","M06","June","5.3","LAUCN120050000000003"
"2015","M05","May","5.4","LAUCN120050000000003"
"2015","M04","April","5.2","LAUCN120050000000003"
"2015","M03","March","5.5","LAUCN120050000000003"
"2015","M02","February","6.1","LAUCN120050000000003"
"2015","M01","January","6.8","LAUCN120050000000003"
"2014","M12","December","6.4","LAUCN120050000000003"
"2014","M11","November","6.4","LAUCN120050000000003"
"2014","M10","October","6.1","LAUCN120050000000003"
"2014","M09","September","6.1","LAUCN120050000000003"
"2014","M08","August","6.3","LAUCN120050000000003"
"2014","M07","July","6.3","LAUCN120050000000003"
"2014","M06","June","6.1","LAUCN120050000000003"
"2014","M05","May","6.1","LAUCN120050000000003"
"2014","M04","April","5.7","LAUCN120050000000003"
"2014","M03","March","6.3","LAUCN120050000000003"
"2014","M02","February","7.0","LAUCN120050000000003"
"2014","M01","January","7.4","LAUCN120050000000003"
"2013","M12","December","6.9","LAUCN120050000000003"
"2013","M11","November","7.0","LAUCN120050000000003"
"2013","M10","October","6.7","LAUCN120050000000003"
"2013","M09","September","6.6","LAUCN120050000000003"
"2013","M08","August","6.8","LAUCN120050000000003"
"2013","M07","July","7.0","LAUCN120050000000003"
"2013","M06","June","7.2","LAUCN120050000000003"
"2013","M05","May","6.9","LAUCN120050000000003"
"2013","M04","April","6.9","LAUCN120050000000003"
"2013","M03","March","7.3","LAUCN120050000000003"
"2013","M02","February","8.5","LAUCN120050000000003"
"2013","M01","January","9.7","LAUCN120050000000003"
"2012","M12","December","9.1","LAUCN120050000000003"
"2012","M11","November","8.5","LAUCN120050000000003"
"2012","M10","October","8.3","LAUCN120050000000003"
"2012","M09","September","8.0","LAUCN120050000000003"
"2012","M08","August","8.1","LAUCN120050000000003"
"2012","M07","July","8.4","LAUCN120050000000003"
"2012","M06","June","8.5","LAUCN120050000000003"
"2012","M05","May","8.2","LAUCN120050000000003"
"2012","M04","April","8.1","LAUCN120050000000003"
"2012","M03","March","8.5","LAUCN120050000000003"
"2012","M02","February","9.7","LAUCN120050000000003"
"2012","M01","January","10.5","LAUCN120050000000003"
"2011","M12","December","10.3","LAUCN120050000000003"
"2011","M11","November","9.9","LAUCN120050000000003"
"2011","M10","October","9.7","LAUCN120050000000003"
"2011","M09","September","9.7","LAUCN120050000000003"
"2011","M08","August","9.7","LAUCN120050000000003"
"2011","M07","July","9.9","LAUCN120050000000003"
"2011","M06","June","9.9","LAUCN120050000000003"
"2011","M05","May","9.8","LAUCN120050000000003"
"2011","M04","April","9.7","LAUCN120050000000003"
"2011","M03","March","10.3","LAUCN120050000000003"
"2011","M02","February","11.5","LAUCN120050000000003"
"2011","M01","January","12.2","LAUCN120050000000003"
"2010","M12","December","11.8","LAUCN120050000000003"
"2010","M11","November","11.7","LAUCN120050000000003"
"2010","M10","October","10.8","LAUCN120050000000003"
"2010","M09","September","10.4","LAUCN120050000000003"
"2010","M08","August","10.0","LAUCN120050000000003"
"2010","M07","July","9.7","LAUCN120050000000003"
"2010","M06","June","9.4","LAUCN120050000000003"
"2010","M05","May","9.4","LAUCN120050000000003"
"2010","M04","April","9.4","LAUCN120050000000003"
"2010","M03","March","10.1","LAUCN120050000000003"
"2010","M02","February","11.2","LAUCN120050000000003"
"2010","M01","January","12.0","LAUCN120050000000003"
"2016","M12","December","5.0","LAUCN120150000000003"
"2016","M11","November","5.2","LAUCN120150000000003"
"2016","M10","October","5.4","LAUCN120150000000003"
"2016","M09","September","5.7","LAUCN120150000000003"
"2016","M08","August","5.6","LAUCN120150000000003"
"2016","M07","July","5.6","LAUCN120150000000003"
"2016","M06","June","5.4","LAUCN120150000000003"
"2016","M05","May","4.9","LAUCN120150000000003"
"2016","M04","April","5.1","LAUCN120150000000003"
"2016","M03","March","5.2","LAUCN120150000000003"
"2016","M02","February","5.3","LAUCN120150000000003"
"2016","M01","January","5.6","LAUCN120150000000003"
"2015","M12","December","5.2","LAUCN120150000000003"
"2015","M11","November","5.5","LAUCN120150000000003"
"2015","M10","October","5.8","LAUCN120150000000003"
"2015","M09","September","6.0","LAUCN120150000000003"
"2015","M08","August","6.1","LAUCN120150000000003"
"2015","M07","July","6.3","LAUCN120150000000003"
"2015","M06","June","6.0","LAUCN120150000000003"
"2015","M05","May","6.0","LAUCN120150000000003"
"2015","M04","April","5.8","LAUCN120150000000003"
"2015","M03","March","5.9","LAUCN120150000000003"
"2015","M02","February","6.1","LAUCN120150000000003"
"2015","M01","January","6.5","LAUCN120150000000003"
"2014","M12","December","6.0","LAUCN120150000000003"
"2014","M11","November","6.5","LAUCN120150000000003"
"2014","M10","October","6.7","LAUCN120150000000003"
"2014","M09","September","7.1","LAUCN120150000000003"
"2014","M08","August","7.3","LAUCN120150000000003"
"2014","M07","July","7.4","LAUCN120150000000003"
"2014","M06","June","6.8","LAUCN120150000000003"
"2014","M05","May","6.8","LAUCN120150000000003"
"2014","M04","April","6.4","LAUCN120150000000003"
"2014","M03","March","6.9","LAUCN120150000000003"
"2014","M02","February","7.0","LAUCN120150000000003"
"2014","M01","January","7.3","LAUCN120150000000003"
"2013","M12","December","6.8","LAUCN120150000000003"
"2013","M11","November","7.3","LAUCN120150000000003"
"2013","M10","October","7.8","LAUCN120150000000003"
"2013","M09","September","8.1","LAUCN120150000000003"
"2013","M08","August","8.2","LAUCN120150000000003"
"2013","M07","July","8.3","LAUCN120150000000003"
"2013","M06","June","8.3","LAUCN120150000000003"
"2013","M05","May","7.9","LAUCN120150000000003"
"2013","M04","April","7.8","LAUCN120150000000003"
"2013","M03","March","7.9","LAUCN120150000000003"
"2013","M02","February","8.4","LAUCN120150000000003"
"2013","M01","January","9.3","LAUCN120150000000003"
"2012","M12","December","8.7","LAUCN120150000000003"
"2012","M11","November","8.8","LAUCN120150000000003"
"2012","M10","October","9.2","LAUCN120150000000003"
"2012","M09","September","9.4","LAUCN120150000000003"
"2012","M08","August","9.9","LAUCN120150000000003"
"2012","M07","July","10.0","LAUCN120150000000003"
"2012","M06","June","9.8","LAUCN120150000000003"
"2012","M05","May","9.4","LAUCN120150000000003"
"2012","M04","April","9.2","LAUCN120150000000003"
"2012","M03","March","9.5","LAUCN120150000000003"
"2012","M02","February","9.9","LAUCN120150000000003"
"2012","M01","January","10.4","LAUCN120150000000003"
"2011","M12","December","10.1","LAUCN120150000000003"
"2011","M11","November","10.3","LAUCN120150000000003"
"2011","M10","October","11.0","LAUCN120150000000003"
"2011","M09","September","11.5","LAUCN120150000000003"
"2011","M08","August","11.6","LAUCN120150000000003"
"2011","M07","July","11.8","LAUCN120150000000003"
"2011","M06","June","11.7","LAUCN120150000000003"
"2011","M05","May","11.1","LAUCN120150000000003"
"2011","M04","April","11.0","LAUCN120150000000003"
"2011","M03","March","11.3","LAUCN120150000000003"
"2011","M02","February","11.8","LAUCN120150000000003"
"2011","M01","January","12.3","LAUCN120150000000003"
"2010","M12","December","12.1","LAUCN120150000000003"
"2010","M11","November","12.9","LAUCN120150000000003"
"2010","M10","October","12.8","LAUCN120150000000003"
"2010","M09","September","13.0","LAUCN120150000000003"
"2010","M08","August","13.1","LAUCN120150000000003"
"2010","M07","July","12.8","LAUCN120150000000003"
"2010","M06","June","12.5","LAUCN120150000000003"
"2010","M05","May","12.1","LAUCN120150000000003"
"2010","M04","April","12.3","LAUCN120150000000003"
"2010","M03","March","12.7","LAUCN120150000000003"
"2010","M02","February","13.1","LAUCN120150000000003"
"2010","M01","January","13.6","LAUCN120150000000003"
"2016","M12","December","4.3","LAUCN120190000000003"
"2016","M11","November","4.5","LAUCN120190000000003"
"2016","M10","October","4.5","LAUCN120190000000003"
"2016","M09","September","4.7","LAUCN120190000000003"
"2016","M08","August","4.7","LAUCN120190000000003"
"2016","M07","July","4.7","LAUCN120190000000003"
"2016","M06","June","4.7","LAUCN120190000000003"
